,NAME,Total Population,Pop White Alone,Pop Black Alone,Pop Hispanic or Latino,Median Household Income,Edu Bachelors or Higher,Age 65-66,Age 67-69,Age 70-74,Age 75-79,Age 80-84,Age 85 Plus,Age 18-19,Age 20,Age 21,Age 22-24,Owner Occupied Units,Renter Occupied Units,Foreign Born Pop,state,county,year
626,"Montmorency County, Michigan",9516.0,8861.0,66.0,165.0,49756.0,775.0,210.0,374.0,463.0,259.0,127.0,192.0,70.0,38.0,13.0,142.0,4326.0,595.0,63.0,26,119,2024
627,"Muskegon County, Michigan",175961.0,135479.0,21276.0,11010.0,65024.0,18261.0,2238.0,3468.0,3759.0,2528.0,1434.0,1411.0,2036.0,1040.0,1090.0,3172.0,52871.0,14861.0,1590.0,26,121,2024
628,"Newaygo County, Michigan",50792.0,44881.0,407.0,3175.0,63304.0,4452.0,698.0,1255.0,1396.0,793.0,529.0,444.0,552.0,326.0,265.0,744.0,17007.0,2644.0,534.0,26,123,2024
629,"Oakland County, Michigan",1279825.0,885044.0,164389.0,64409.0,97760.0,265186.0,16347.0,21247.0,27739.0,18025.0,11852.0,9566.0,13985.0,6976.0,6201.0,24214.0,385500.0,144960.0,78304.0,26,125,2024
630,"Oceana County, Michigan",26915.0,23001.0,273.0,4181.0,62417.0,2631.0,433.0,643.0,801.0,542.0,356.0,201.0,330.0,256.0,76.0,413.0,8799.0,1620.0,784.0,26,127,2024
631,"Ogemaw County, Michigan",20885.0,19455.0,117.0,470.0,54666.0,1803.0,413.0,615.0,782.0,540.0,289.0,241.0,198.0,148.0,58.0,243.0,7844.0,1526.0,139.0,26,129,2024
632,"Ontonagon County, Michigan",5850.0,5415.0,31.0,105.0,54398.0,585.0,117.0,223.0,360.0,250.0,147.0,54.0,37.0,17.0,27.0,65.0,2742.0,407.0,6.0,26,131,2024
633,"Osceola County, Michigan",23227.0,21448.0,265.0,494.0,58267.0,1838.0,300.0,507.0,777.0,486.0,250.0,180.0,276.0,95.0,153.0,328.0,7831.0,1525.0,88.0,26,133,2024
634,"Oscoda County, Michigan",8425.0,7906.0,36.0,177.0,49515.0,713.0,199.0,325.0,274.0,198.0,149.0,101.0,74.0,26.0,54.0,80.0,3305.0,483.0,30.0,26,135,2024
635,"Otsego County, Michigan",25584.0,23830.0,193.0,521.0,68183.0,3084.0,560.0,528.0,681.0,541.0,267.0,163.0,283.0,183.0,54.0,441.0,8673.0,2558.0,211.0,26,137,2024
636,"Ottawa County, Michigan",301203.0,253027.0,4821.0,30924.0,90502.0,48891.0,3321.0,4468.0,6423.0,3758.0,2799.0,2371.0,5483.0,3069.0,2579.0,7712.0,88248.0,23074.0,7405.0,26,139,2024
637,"Presque Isle County, Michigan",13209.0,12521.0,48.0,213.0,59321.0,1548.0,277.0,467.0,650.0,387.0,292.0,180.0,93.0,50.0,63.0,148.0,5905.0,750.0,38.0,26,141,2024
638,"Roscommon County, Michigan",23737.0,22108.0,160.0,483.0,55246.0,2310.0,499.0,1007.0,1151.0,675.0,497.0,346.0,177.0,53.0,73.0,361.0,9893.0,1686.0,136.0,26,143,2024
639,"Saginaw County, Michigan",188665.0,133402.0,35003.0,17381.0,60622.0,20475.0,2047.0,3570.0,4801.0,3205.0,1534.0,1832.0,2646.0,1487.0,1400.0,3070.0,57770.0,20188.0,1902.0,26,145,2024
640,"St. Clair County, Michigan",160221.0,146136.0,3491.0,5905.0,71270.0,14831.0,2446.0,2923.0,4462.0,2422.0,1660.0,1399.0,1833.0,840.0,1007.0,2686.0,54782.0,13034.0,1303.0,26,147,2024
641,"St. Joseph County, Michigan",60969.0,51897.0,1296.0,5739.0,66425.0,4494.0,793.0,1225.0,1379.0,952.0,511.0,457.0,719.0,416.0,255.0,1054.0,17980.0,5640.0,1629.0,26,149,2024
642,"Sanilac County, Michigan",40462.0,37745.0,165.0,1732.0,58863.0,2972.0,563.0,883.0,1367.0,716.0,485.0,505.0,429.0,175.0,247.0,649.0,14465.0,3051.0,209.0,26,151,2024
643,"Schoolcraft County, Michigan",8128.0,6643.0,48.0,135.0,56782.0,875.0,247.0,255.0,254.0,249.0,80.0,90.0,49.0,14.0,17.0,176.0,3370.0,520.0,55.0,26,153,2024
644,"Shiawassee County, Michigan",67991.0,63964.0,294.0,2144.0,67404.0,6723.0,884.0,1124.0,1892.0,1104.0,471.0,645.0,707.0,312.0,319.0,1388.0,22536.0,5590.0,270.0,26,155,2024
645,"Tuscola County, Michigan",52980.0,49299.0,620.0,2001.0,63811.0,4021.0,790.0,1042.0,1596.0,937.0,675.0,459.0,550.0,445.0,265.0,701.0,18577.0,2921.0,175.0,26,157,2024
646,"Van Buren County, Michigan",75795.0,60819.0,2689.0,9498.0,68114.0,7694.0,1187.0,1537.0,1930.0,1125.0,748.0,650.0,820.0,262.0,282.0,1521.0,24671.0,5951.0,2030.0,26,159,2024
647,"Washtenaw County, Michigan",369822.0,253992.0,42421.0,21403.0,89180.0,64674.0,3878.0,5043.0,7323.0,4785.0,2838.0,2487.0,9507.0,4370.0,6078.0,12878.0,92768.0,57782.0,24223.0,26,161,2024
648,"Wayne County, Michigan",1772259.0,871884.0,652168.0,121653.0,60539.0,201917.0,20479.0,24968.0,35827.0,22590.0,12683.0,10780.0,20615.0,10826.0,11149.0,31258.0,453652.0,246939.0,70173.0,26,163,2024
649,"Wexford County, Michigan",34077.0,31356.0,402.0,923.0,61085.0,3292.0,469.0,654.0,992.0,561.0,411.0,329.0,396.0,134.0,184.0,519.0,11079.0,2617.0,260.0,26,165,2024
650,"Alamance County, North Carolina",176893.0,106569.0,34953.0,27012.0,65651.0,22917.0,1853.0,2824.0,3344.0,2371.0,1473.0,1177.0,2886.0,1186.0,1041.0,3511.0,45543.0,24519.0,10262.0,37,001,2024
651,"Alexander County, North Carolina",36412.0,31805.0,1828.0,2031.0,65354.0,3022.0,364.0,691.0,1126.0,844.0,375.0,237.0,343.0,101.0,82.0,794.0,11397.0,2729.0,515.0,37,003,2024
652,"Alleghany County, North Carolina",11174.0,9932.0,193.0,1274.0,47172.0,1374.0,143.0,524.0,368.0,309.0,163.0,86.0,95.0,46.0,19.0,152.0,3853.0,1324.0,330.0,37,005,2024
653,"Anson County, North Carolina",22289.0,9911.0,10031.0,932.0,47302.0,1156.0,390.0,334.0,526.0,296.0,279.0,122.0,213.0,155.0,239.0,340.0,5857.0,2691.0,541.0,37,007,2024
654,"Ashe County, North Carolina",26950.0,25019.0,272.0,1630.0,56866.0,3624.0,514.0,608.0,936.0,768.0,320.0,242.0,206.0,86.0,70.0,538.0,9685.0,2516.0,388.0,37,009,2024
655,"Avery County, North Carolina",17680.0,15338.0,676.0,1070.0,61428.0,2232.0,120.0,393.0,683.0,448.0,241.0,89.0,327.0,124.0,111.0,262.0,5637.0,1154.0,506.0,37,011,2024
656,"Beaufort County, North Carolina",44499.0,30368.0,10166.0,3513.0,58357.0,4626.0,700.0,806.0,1727.0,1200.0,432.0,360.0,468.0,89.0,291.0,828.0,13478.0,5907.0,1134.0,37,013,2024
657,"Bertie County, North Carolina",17170.0,5934.0,10238.0,422.0,48750.0,1627.0,165.0,291.0,731.0,463.0,91.0,142.0,201.0,67.0,56.0,474.0,5194.0,1949.0,303.0,37,015,2024
658,"Bladen County, North Carolina",29566.0,16119.0,9569.0,2752.0,42422.0,2892.0,430.0,649.0,887.0,758.0,221.0,174.0,409.0,265.0,102.0,368.0,8183.0,3641.0,917.0,37,017,2024
659,"Brunswick County, North Carolina",152568.0,124657.0,12809.0,8583.0,77024.0,27031.0,2857.0,5082.0,8035.0,4694.0,2443.0,1356.0,962.0,650.0,463.0,2043.0,58472.0,10652.0,2270.0,37,019,2024
660,"Buncombe County, North Carolina",274360.0,224885.0,13276.0,23475.0,74436.0,55120.0,2952.0,5085.0,7689.0,5041.0,2453.0,2392.0,3056.0,1716.0,1661.0,3766.0,67411.0,34444.0,10647.0,37,021,2024
661,"Burke County, North Carolina",87795.0,70844.0,5405.0,7457.0,58592.0,8851.0,1375.0,1587.0,2304.0,1376.0,1095.0,893.0,1028.0,743.0,535.0,1529.0,27054.0,9252.0,2168.0,37,023,2024
662,"Cabarrus County, North Carolina",236133.0,139597.0,45644.0,30081.0,89005.0,37722.0,2400.0,2634.0,3796.0,2514.0,1461.0,1300.0,2944.0,1135.0,1874.0,3874.0,59958.0,24288.0,15185.0,37,025,2024
663,"Caldwell County, North Carolina",80536.0,69339.0,3274.0,5381.0,56425.0,7366.0,1045.0,1801.0,2165.0,1436.0,912.0,616.0,809.0,467.0,673.0,1235.0,24209.0,8710.0,1622.0,37,027,2024
664,"Camden County, North Carolina",10927.0,8536.0,1031.0,460.0,91078.0,1282.0,91.0,278.0,107.0,237.0,78.0,18.0,252.0,28.0,35.0,195.0,3293.0,718.0,50.0,37,029,2024
665,"Carteret County, North Carolina",69148.0,59438.0,2913.0,3401.0,72322.0,11500.0,931.0,1798.0,2605.0,1570.0,993.0,754.0,707.0,256.0,348.0,1006.0,23885.0,8092.0,844.0,37,031,2024
666,"Caswell County, North Carolina",22404.0,13503.0,6874.0,1141.0,59755.0,1995.0,219.0,424.0,810.0,581.0,208.0,57.0,217.0,129.0,177.0,511.0,6637.0,2193.0,460.0,37,033,2024
667,"Catawba County, North Carolina",163573.0,122021.0,12945.0,18786.0,67864.0,21149.0,1786.0,2371.0,4156.0,2901.0,1443.0,929.0,1946.0,1400.0,933.0,2782.0,47794.0,18433.0,5851.0,37,035,2024
668,"Chatham County, North Carolina",80151.0,56974.0,8152.0,10930.0,94317.0,15297.0,1072.0,1869.0,2202.0,1762.0,1204.0,880.0,809.0,330.0,290.0,1185.0,26591.0,6413.0,5317.0,37,037,2024
669,"Cherokee County, North Carolina",29562.0,26739.0,527.0,1088.0,53628.0,3632.0,406.0,932.0,1383.0,914.0,504.0,318.0,148.0,229.0,70.0,378.0,11083.0,2158.0,207.0,37,039,2024
670,"Chowan County, North Carolina",13836.0,8353.0,4522.0,554.0,53864.0,1616.0,195.0,295.0,557.0,335.0,84.0,143.0,104.0,44.0,8.0,101.0,4326.0,1808.0,258.0,37,041,2024
671,"Clay County, North Carolina",11610.0,10768.0,256.0,481.0,56971.0,1981.0,198.0,507.0,356.0,522.0,113.0,107.0,243.0,0.0,0.0,90.0,4125.0,956.0,123.0,37,043,2024
672,"Cleveland County, North Carolina",100991.0,72350.0,18099.0,4792.0,58534.0,9715.0,1184.0,1892.0,2272.0,1618.0,829.0,590.0,1334.0,879.0,513.0,1713.0,27540.0,11310.0,1713.0,37,045,2024
673,"Columbus County, North Carolina",50140.0,29839.0,14082.0,2831.0,49442.0,3464.0,592.0,797.0,1418.0,989.0,478.0,267.0,642.0,312.0,268.0,1100.0,14252.0,5796.0,1191.0,37,047,2024
674,"Craven County, North Carolina",102612.0,68018.0,20249.0,7996.0,65873.0,11701.0,1298.0,1802.0,2668.0,1597.0,1367.0,914.0,1376.0,1208.0,1307.0,2959.0,29343.0,13528.0,1629.0,37,049,2024
675,"Cumberland County, North Carolina",338545.0,143594.0,127504.0,42995.0,61291.0,37437.0,3007.0,3727.0,5295.0,3391.0,1743.0,1531.0,5820.0,4074.0,4398.0,11162.0,71328.0,58430.0,10001.0,37,051,2024
676,"Currituck County, North Carolina",30601.0,25917.0,1541.0,1587.0,93511.0,4607.0,536.0,721.0,468.0,289.0,415.0,206.0,362.0,102.0,122.0,460.0,10337.0,1508.0,557.0,37,053,2024
677,"Dare County, North Carolina",37875.0,32699.0,964.0,2788.0,88994.0,8675.0,753.0,780.0,1558.0,782.0,333.0,364.0,376.0,86.0,130.0,578.0,13202.0,3634.0,1067.0,37,055,2024
678,"Davidson County, North Carolina",172954.0,133972.0,16096.0,15456.0,64172.0,18287.0,2454.0,2801.0,4069.0,3048.0,1427.0,1129.0,1962.0,668.0,780.0,3369.0,51944.0,17902.0,4900.0,37,057,2024
679,"Davie County, North Carolina",44122.0,36441.0,1959.0,3645.0,75057.0,5656.0,574.0,839.0,1219.0,749.0,622.0,449.0,374.0,268.0,149.0,886.0,14204.0,3066.0,1391.0,37,059,2024
680,"Duplin County, North Carolina",49335.0,26427.0,10934.0,11496.0,55148.0,4276.0,511.0,824.0,1339.0,845.0,480.0,416.0,683.0,226.0,234.0,1073.0,14621.0,6166.0,4956.0,37,061,2024
681,"Durham County, North Carolina",332353.0,144356.0,106591.0,52523.0,82316.0,67322.0,3372.0,4239.0,5605.0,3332.0,2249.0,1767.0,4814.0,2446.0,2095.0,6829.0,78724.0,63123.0,32068.0,37,063,2024
682,"Edgecombe County, North Carolina",48736.0,18160.0,27114.0,3005.0,51265.0,4048.0,618.0,915.0,1209.0,695.0,583.0,327.0,643.0,280.0,217.0,760.0,11950.0,7702.0,1092.0,37,065,2024
683,"Forsyth County, North Carolina",389977.0,217688.0,98404.0,58888.0,67165.0,61382.0,4015.0,5422.0,8332.0,5731.0,2793.0,2228.0,5770.0,2789.0,2161.0,7593.0,101645.0,58280.0,23124.0,37,067,2024
684,"Franklin County, North Carolina",74386.0,45832.0,17406.0,8319.0,74240.0,9422.0,726.0,1347.0,1633.0,1456.0,488.0,253.0,1220.0,307.0,474.0,1364.0,22420.0,6109.0,2563.0,37,069,2024
685,"Gaston County, North Carolina",234881.0,160677.0,41145.0,23213.0,67478.0,29549.0,2626.0,3478.0,4599.0,3173.0,1468.0,1299.0,2797.0,1556.0,1440.0,3840.0,62554.0,31022.0,8413.0,37,071,2024
686,"Gates County, North Carolina",10376.0,6569.0,3220.0,225.0,66333.0,504.0,205.0,113.0,328.0,198.0,119.0,114.0,184.0,93.0,77.0,156.0,3390.0,802.0,110.0,37,073,2024
687,"Graham County, North Carolina",8072.0,6853.0,30.0,240.0,49684.0,737.0,123.0,163.0,251.0,188.0,130.0,97.0,16.0,13.0,72.0,107.0,2844.0,680.0,71.0,37,075,2024
688,"Granville County, North Carolina",60877.0,34534.0,17711.0,6751.0,71111.0,7253.0,881.0,854.0,1417.0,883.0,593.0,331.0,547.0,232.0,498.0,1411.0,17325.0,5149.0,2468.0,37,077,2024
689,"Greene County, North Carolina",20486.0,9811.0,6514.0,3166.0,53244.0,1357.0,277.0,344.0,409.0,275.0,145.0,100.0,440.0,133.0,267.0,423.0,4597.0,2315.0,1135.0,37,079,2024
690,"Guilford County, North Carolina",547940.0,260614.0,185470.0,55083.0,68642.0,88065.0,6272.0,6917.0,10274.0,7234.0,3674.0,3506.0,10353.0,4703.0,4195.0,10447.0,131715.0,88003.0,33641.0,37,081,2024
691,"Halifax County, North Carolina",47675.0,17676.0,24627.0,1612.0,45590.0,3728.0,585.0,1029.0,1219.0,784.0,450.0,452.0,441.0,426.0,444.0,474.0,12830.0,7553.0,849.0,37,083,2024
692,"Harnett County, North Carolina",139150.0,86245.0,28104.0,21043.0,71287.0,14791.0,1091.0,1613.0,2631.0,1543.0,704.0,767.0,1707.0,964.0,857.0,2245.0,35404.0,14441.0,5202.0,37,085,2024
693,"Haywood County, North Carolina",62662.0,57171.0,567.0,3103.0,61912.0,8595.0,865.0,1569.0,1875.0,1481.0,1026.0,540.0,600.0,164.0,337.0,990.0,20314.0,6809.0,856.0,37,087,2024
694,"Henderson County, North Carolina",118484.0,96573.0,3434.0,15507.0,68187.0,20399.0,1630.0,2196.0,4273.0,2586.0,1821.0,1573.0,1117.0,260.0,877.0,1746.0,38311.0,12756.0,5678.0,37,089,2024
695,"Hertford County, North Carolina",19908.0,6773.0,11117.0,1274.0,45537.0,1409.0,263.0,455.0,496.0,408.0,137.0,121.0,499.0,79.0,316.0,271.0,5581.0,2704.0,616.0,37,091,2024
696,"Hoke County, North Carolina",53835.0,20773.0,17664.0,8415.0,64912.0,5532.0,647.0,558.0,845.0,467.0,259.0,136.0,579.0,329.0,273.0,964.0,14053.0,5205.0,2181.0,37,093,2024
697,"Hyde County, North Carolina",4592.0,2649.0,1128.0,464.0,53713.0,393.0,48.0,122.0,132.0,63.0,49.0,13.0,6.0,1.0,16.0,39.0,1395.0,544.0,180.0,37,095,2024
698,"Iredell County, North Carolina",196544.0,145582.0,22101.0,18191.0,81419.0,31532.0,2524.0,2941.0,4193.0,2833.0,1336.0,1239.0,2249.0,1076.0,1381.0,3352.0,54856.0,21488.0,7463.0,37,097,2024
699,"Jackson County, North Carolina",43771.0,34741.0,982.0,3500.0,55815.0,5073.0,494.0,751.0,1253.0,764.0,476.0,290.0,1225.0,837.0,718.0,1212.0,11201.0,7229.0,1422.0,37,099,2024
700,"Johnston County, North Carolina",234263.0,150425.0,39604.0,39336.0,83384.0,32420.0,2431.0,2819.0,4030.0,2525.0,1350.0,1060.0,2928.0,1364.0,1520.0,4005.0,65092.0,20499.0,11985.0,37,101,2024
701,"Jones County, North Carolina",9302.0,5905.0,2480.0,471.0,59641.0,1056.0,56.0,376.0,220.0,199.0,49.0,120.0,54.0,44.0,17.0,184.0,3277.0,848.0,156.0,37,103,2024
702,"Lee County, North Carolina",65816.0,41846.0,11685.0,14286.0,65387.0,6326.0,746.0,1186.0,1271.0,904.0,536.0,401.0,785.0,548.0,267.0,1180.0,16927.0,8218.0,4869.0,37,105,2024
703,"Lenoir County, North Carolina",54919.0,27167.0,21560.0,4843.0,45143.0,3987.0,840.0,1011.0,1272.0,923.0,393.0,593.0,593.0,429.0,90.0,1103.0,13826.0,9525.0,1609.0,37,107,2024
704,"Lincoln County, North Carolina",92716.0,77009.0,5472.0,7542.0,80016.0,13074.0,1474.0,1444.0,2358.0,1391.0,1099.0,646.0,924.0,413.0,387.0,1765.0,29052.0,7759.0,2772.0,37,109,2024
705,"McDowell County, North Carolina",44817.0,39241.0,1730.0,3170.0,57168.0,4079.0,415.0,886.0,1372.0,616.0,617.0,351.0,385.0,318.0,147.0,779.0,14088.0,4550.0,1007.0,37,111,2024
706,"Macon County, North Carolina",37941.0,32821.0,523.0,3806.0,59061.0,4986.0,630.0,851.0,1518.0,957.0,843.0,341.0,316.0,145.0,207.0,555.0,14285.0,4121.0,1376.0,37,113,2024
707,"Madison County, North Carolina",21867.0,20036.0,239.0,796.0,58531.0,3370.0,249.0,510.0,683.0,501.0,238.0,144.0,347.0,318.0,234.0,299.0,6461.0,1881.0,92.0,37,115,2024
708,"Martin County, North Carolina",21644.0,11137.0,8723.0,963.0,48578.0,1942.0,361.0,631.0,561.0,549.0,205.0,125.0,231.0,35.0,100.0,328.0,6346.0,3156.0,93.0,37,117,2024
709,"Mecklenburg County, North Carolina",1154681.0,518746.0,346988.0,184569.0,87005.0,246240.0,9107.0,11306.0,17450.0,10492.0,5653.0,4917.0,14440.0,6683.0,6390.0,23916.0,257167.0,209360.0,123286.0,37,119,2024
710,"Mitchell County, North Carolina",14992.0,13678.0,139.0,836.0,57602.0,1653.0,296.0,224.0,527.0,311.0,205.0,189.0,134.0,39.0,52.0,378.0,5023.0,1564.0,164.0,37,121,2024
711,"Montgomery County, North Carolina",26007.0,16765.0,4222.0,4115.0,57766.0,2325.0,611.0,442.0,576.0,559.0,305.0,196.0,277.0,207.0,94.0,335.0,7981.0,2662.0,1409.0,37,123,2024
712,"Moore County, North Carolina",104876.0,81108.0,9406.0,8196.0,86080.0,17681.0,1238.0,1754.0,3201.0,2474.0,1539.0,1148.0,977.0,564.0,436.0,1334.0,33621.0,10392.0,2282.0,37,125,2024
713,"Nash County, North Carolina",96216.0,46014.0,38655.0,7925.0,62426.0,10010.0,964.0,1274.0,3007.0,1471.0,779.0,620.0,1102.0,551.0,558.0,1726.0,24658.0,14139.0,2248.0,37,127,2024
714,"New Hanover County, North Carolina",235229.0,180170.0,25672.0,18547.0,75166.0,48356.0,2845.0,3801.0,5286.0,3863.0,2138.0,1624.0,3067.0,1522.0,2334.0,6454.0,64383.0,40473.0,8445.0,37,129,2024
715,"Northampton County, North Carolina",16931.0,6771.0,9293.0,407.0,50086.0,1414.0,361.0,418.0,597.0,384.0,274.0,178.0,160.0,41.0,59.0,309.0,5860.0,1997.0,105.0,37,131,2024
716,"Onslow County, North Carolina",207906.0,139725.0,25041.0,29152.0,68148.0,19336.0,1703.0,2316.0,2128.0,1539.0,1049.0,815.0,7126.0,6193.0,5068.0,12771.0,47971.0,27294.0,3028.0,37,133,2024
717,"Orange County, North Carolina",149678.0,102595.0,15708.0,15914.0,90089.0,25679.0,2012.0,2079.0,2843.0,2250.0,1042.0,600.0,4420.0,2313.0,2027.0,3344.0,36606.0,20736.0,9976.0,37,135,2024
718,"Pamlico County, North Carolina",12390.0,9116.0,2007.0,600.0,59717.0,1377.0,192.0,317.0,491.0,323.0,213.0,192.0,264.0,44.0,3.0,177.0,4522.0,934.0,195.0,37,137,2024
719,"Pasquotank County, North Carolina",40834.0,22478.0,14163.0,2469.0,66589.0,5226.0,479.0,765.0,757.0,526.0,437.0,292.0,830.0,238.0,314.0,615.0,10653.0,5132.0,483.0,37,139,2024
720,"Pender County, North Carolina",65550.0,49242.0,7951.0,5787.0,80396.0,9511.0,572.0,1161.0,1836.0,1077.0,524.0,404.0,820.0,384.0,193.0,969.0,20916.0,4375.0,1949.0,37,141,2024
721,"Perquimans County, North Carolina",13244.0,9332.0,2820.0,424.0,67917.0,1253.0,296.0,284.0,431.0,358.0,240.0,213.0,101.0,152.0,43.0,131.0,4297.0,1317.0,57.0,37,143,2024
722,"Person County, North Carolina",39542.0,25705.0,10220.0,2499.0,63300.0,3627.0,426.0,818.0,1021.0,950.0,199.0,227.0,580.0,476.0,334.0,358.0,12414.0,3649.0,753.0,37,145,2024
723,"Pitt County, North Carolina",177193.0,93301.0,61982.0,13948.0,58188.0,21029.0,1768.0,1795.0,3527.0,2122.0,1104.0,841.0,4350.0,2301.0,2207.0,6035.0,38344.0,36189.0,6356.0,37,147,2024
724,"Polk County, North Carolina",19891.0,17300.0,876.0,1118.0,67758.0,3542.0,389.0,338.0,819.0,567.0,439.0,318.0,138.0,249.0,32.0,123.0,6902.0,2074.0,328.0,37,149,2024
725,"Randolph County, North Carolina",146348.0,114219.0,9125.0,20523.0,61022.0,13112.0,2086.0,2271.0,3240.0,2460.0,1270.0,865.0,1715.0,747.0,713.0,3086.0,41868.0,15853.0,7708.0,37,151,2024
726,"Richmond County, North Carolina",42344.0,23733.0,13279.0,3297.0,44883.0,2991.0,464.0,926.0,754.0,606.0,368.0,267.0,472.0,246.0,232.0,1002.0,11228.0,5798.0,741.0,37,153,2024
727,"Robeson County, North Carolina",116902.0,28260.0,27308.0,12723.0,41978.0,7187.0,1140.0,1583.0,2451.0,1794.0,662.0,417.0,1913.0,910.0,1027.0,2056.0,28399.0,14735.0,4864.0,37,155,2024
728,"Rockingham County, North Carolina",92131.0,66859.0,15915.0,6605.0,57053.0,7514.0,949.0,2079.0,2399.0,1744.0,917.0,661.0,991.0,551.0,500.0,1460.0,28545.0,11061.0,1837.0,37,157,2024
729,"Rowan County, North Carolina",149875.0,104854.0,23658.0,17788.0,65725.0,16592.0,1697.0,2426.0,3582.0,2282.0,1229.0,807.0,1832.0,1251.0,527.0,3255.0,42593.0,16306.0,6578.0,37,159,2024
730,"Rutherford County, North Carolina",64930.0,53155.0,4984.0,3698.0,51410.0,6267.0,648.0,1453.0,2005.0,1217.0,846.0,313.0,737.0,278.0,386.0,1044.0,19684.0,6958.0,1025.0,37,161,2024
731,"Sampson County, North Carolina",59470.0,30375.0,14323.0,13098.0,52432.0,4610.0,481.0,972.0,1444.0,937.0,642.0,269.0,659.0,138.0,554.0,1223.0,15948.0,5659.0,4780.0,37,163,2024
732,"Scotland County, North Carolina",33590.0,13623.0,12435.0,1349.0,45730.0,2278.0,427.0,511.0,730.0,544.0,275.0,183.0,551.0,214.0,199.0,725.0,7773.0,4807.0,435.0,37,165,2024
733,"Stanly County, North Carolina",64651.0,51164.0,7259.0,3685.0,60704.0,6531.0,817.0,1068.0,1555.0,915.0,734.0,585.0,738.0,391.0,603.0,1058.0,18792.0,6448.0,1549.0,37,167,2024
734,"Stokes County, North Carolina",45139.0,40678.0,1650.0,1730.0,62969.0,4040.0,704.0,888.0,1216.0,1065.0,396.0,476.0,407.0,151.0,399.0,708.0,15478.0,4068.0,106.0,37,169,2024
735,"Surry County, North Carolina",71425.0,59905.0,2692.0,8952.0,55656.0,6762.0,737.0,1368.0,1898.0,1175.0,704.0,679.0,785.0,378.0,311.0,1326.0,21930.0,7939.0,2751.0,37,171,2024
736,"Swain County, North Carolina",14013.0,8333.0,363.0,767.0,52349.0,1138.0,287.0,143.0,246.0,209.0,213.0,103.0,171.0,87.0,73.0,333.0,4369.0,1644.0,293.0,37,173,2024
737,"Transylvania County, North Carolina",33691.0,29769.0,1207.0,1753.0,66184.0,6334.0,784.0,685.0,1184.0,1070.0,642.0,512.0,444.0,199.0,161.0,589.0,10889.0,3695.0,840.0,37,175,2024
738,"Tyrrell County, North Carolina",3423.0,1962.0,1123.0,263.0,41685.0,205.0,95.0,58.0,126.0,60.0,30.0,107.0,32.0,3.0,0.0,74.0,1204.0,343.0,183.0,37,177,2024
739,"Union County, North Carolina",250958.0,173717.0,28009.0,33636.0,102900.0,42920.0,2234.0,2868.0,4508.0,2994.0,1601.0,1067.0,4144.0,1493.0,1743.0,4944.0,68778.0,15459.0,14983.0,37,179,2024
740,"Vance County, North Carolina",42322.0,16070.0,20032.0,4006.0,50465.0,3529.0,371.0,823.0,994.0,716.0,321.0,249.0,413.0,279.0,443.0,662.0,9712.0,6435.0,1548.0,37,181,2024
741,"Wake County, North Carolina",1178653.0,682049.0,221415.0,136184.0,105768.0,271137.0,10847.0,13567.0,17838.0,12282.0,6787.0,5371.0,16004.0,6746.0,6782.0,22843.0,295069.0,165106.0,93451.0,37,183,2024
742,"Warren County, North Carolina",18795.0,7220.0,8882.0,874.0,50638.0,1758.0,241.0,532.0,627.0,422.0,326.0,167.0,242.0,134.0,78.0,270.0,5651.0,2496.0,391.0,37,185,2024
743,"Washington County, North Carolina",10812.0,4901.0,5182.0,436.0,41813.0,792.0,192.0,382.0,415.0,154.0,116.0,105.0,152.0,118.0,15.0,233.0,3227.0,1517.0,115.0,37,187,2024
744,"Watauga County, North Carolina",55123.0,49473.0,1112.0,3410.0,51693.0,8190.0,573.0,991.0,1215.0,1001.0,495.0,267.0,2759.0,2031.0,1010.0,2695.0,13157.0,8041.0,1162.0,37,189,2024
745,"Wayne County, North Carolina",118652.0,60942.0,35324.0,16280.0,59733.0,11999.0,1337.0,1701.0,2600.0,1322.0,1144.0,758.0,1586.0,959.0,803.0,2977.0,29195.0,18312.0,6842.0,37,191,2024
746,"Wilkes County, North Carolina",65935.0,57339.0,2403.0,4915.0,51721.0,5130.0,743.0,1595.0,1746.0,1432.0,560.0,727.0,678.0,278.0,534.0,1086.0,19928.0,7179.0,1899.0,37,193,2024
747,"Wilson County, North Carolina",79290.0,36124.0,30773.0,9830.0,56423.0,7341.0,1201.0,1434.0,1662.0,1234.0,799.0,333.0,993.0,587.0,498.0,1265.0,19856.0,13212.0,2954.0,37,195,2024
748,"Yadkin County, North Carolina",37574.0,31232.0,647.0,4676.0,62932.0,3290.0,423.0,647.0,1016.0,871.0,322.0,256.0,384.0,303.0,78.0,807.0,11546.0,3463.0,1532.0,37,197,2024
749,"Yancey County, North Carolina",18797.0,17315.0,157.0,1091.0,58709.0,2401.0,166.0,471.0,755.0,397.0,357.0,194.0,168.0,72.0,87.0,271.0,6457.0,1673.0,335.0,37,199,2024
